model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
DenseNetV6_2,Atelectasis,2025-06-20 18:27:01,0.8398960363872645,0.2822910578609001,0.28097731239092494,0.2816326530612245,0.7187012894945114,483,0.03138401559454191,1228,1236,12443
DenseNetV6_2,Cardiomegaly,2025-06-20 18:27:01,0.9660168940870695,0.34472934472934474,0.2922705314009662,0.31633986928104574,0.849323974720261,121,0.007862248213125407,230,293,14746
DenseNetV6_2,Consolidation,2025-06-20 18:27:01,0.910461338531514,0.1264864864864865,0.1703056768558952,0.14516129032258066,0.7095823357797343,117,0.00760233918128655,808,570,13895
DenseNetV6_2,Edema,2025-06-20 18:27:01,0.9645873944119558,0.18960244648318042,0.18128654970760233,0.18535127055306427,0.810940856704938,62,0.004028589993502274,265,280,14783
DenseNetV6_2,Effusion,2025-06-20 18:27:01,0.8603638726445744,0.4605074198180948,0.4848790322580645,0.472379081757918,0.8238439027962924,962,0.06250812215724497,1127,1022,12279
DenseNetV6_2,Emphysema,2025-06-20 18:27:01,0.9704353476283301,0.29533678756476683,0.15159574468085107,0.20035149384885764,0.8179357953853,57,0.003703703703703704,136,319,14878
DenseNetV6_2,Fibrosis,2025-06-20 18:27:01,0.9789473684210527,0.09090909090909091,0.031746031746031744,0.047058823529411764,0.6929075258940498,8,0.0005198180636777127,80,244,15058
DenseNetV6_2,Hernia,2025-06-20 18:27:01,0.9983755685510072,0.7142857142857143,0.4411764705882353,0.5454545454545454,0.8611292003125813,15,0.0009746588693957114,6,19,15350
DenseNetV6_2,Infiltration,2025-06-20 18:27:01,0.7843404808317089,0.37632275132275134,0.1932088285229202,0.25532869643257794,0.6439077202850437,569,0.036972059779077325,943,2376,11502
DenseNetV6_2,Mass,2025-06-20 18:27:01,0.9361923326835607,0.3693304535637149,0.1986062717770035,0.2583081570996979,0.7538526215621142,171,0.011111111111111112,292,690,14237
DenseNetV6_2,Nodule,2025-06-20 18:27:01,0.9231968810916179,0.17914438502673796,0.07112526539278131,0.10182370820668693,0.6115161436988759,67,0.004353476283300845,307,875,14141
DenseNetV6_2,Pleural_Thickening,2025-06-20 18:27:01,0.9521117608836908,0.12540192926045016,0.07738095238095238,0.09570552147239264,0.7139188387299028,39,0.00253411306042885,272,465,14614
DenseNetV6_2,Pneumonia,2025-06-20 18:27:01,0.9779727095516569,0.029411764705882353,0.018957345971563982,0.023054755043227664,0.6321654793086856,4,0.0002599090318388564,132,207,15047
DenseNetV6_2,Pneumothorax,2025-06-20 18:27:01,0.9368421052631579,0.3482587064676617,0.2661596958174905,0.3017241379310345,0.8152521629636458,210,0.01364522417153996,393,579,14208
