model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
DenseNetV7_2,Atelectasis,2025-06-22 09:23:56,0.8322287199480182,0.2535693889206168,0.2582897033158813,0.2559077809798271,0.7095756553417341,444,0.02884990253411306,1307,1275,12364
DenseNetV7_2,Cardiomegaly,2025-06-22 09:23:56,0.9619883040935673,0.3161290322580645,0.35507246376811596,0.33447098976109213,0.8394093996449068,147,0.009551656920077973,318,267,14658
DenseNetV7_2,Consolidation,2025-06-22 09:23:56,0.9172189733593242,0.12988650693568726,0.14992721979621543,0.13918918918918918,0.7209908047363018,103,0.0066926575698505525,690,584,14013
DenseNetV7_2,Edema,2025-06-22 09:23:56,0.9653671215074724,0.1601423487544484,0.13157894736842105,0.14446227929373998,0.8298266210893173,45,0.0029239766081871343,236,297,14812
DenseNetV7_2,Effusion,2025-06-22 09:23:56,0.858414554905783,0.45381335859782096,0.48286290322580644,0.4678876678876679,0.8290076204143064,958,0.062248213125406106,1153,1026,12253
DenseNetV7_2,Emphysema,2025-06-22 09:23:56,0.9680311890838207,0.2819548872180451,0.19946808510638298,0.2336448598130841,0.8164188601277105,75,0.004873294346978557,191,301,14823
DenseNetV7_2,Fibrosis,2025-06-22 09:23:56,0.9768031189083821,0.1276595744680851,0.07142857142857142,0.0916030534351145,0.682697227831988,18,0.0011695906432748538,123,234,15015
DenseNetV7_2,Hernia,2025-06-22 09:23:56,0.9978557504873294,0.5294117647058824,0.2647058823529412,0.35294117647058826,0.8656493725388046,9,0.0005847953216374269,8,25,15348
DenseNetV7_2,Infiltration,2025-06-22 09:23:56,0.7596491228070176,0.3363715277777778,0.2631578947368421,0.29529434177938657,0.6329276865747488,775,0.050357374918778425,1529,2170,10916
DenseNetV7_2,Mass,2025-06-22 09:23:56,0.930669265756985,0.29065040650406504,0.16608594657375145,0.21138211382113822,0.7233469302334097,143,0.009291747888239115,349,718,14180
DenseNetV7_2,Nodule,2025-06-22 09:23:56,0.9221572449642625,0.15027322404371585,0.058386411889596604,0.08409785932721713,0.6069689411092537,55,0.0035737491877842753,311,887,14137
DenseNetV7_2,Pleural_Thickening,2025-06-22 09:23:56,0.9600389863547758,0.1509433962264151,0.047619047619047616,0.07239819004524888,0.6795844849427075,24,0.0015594541910331384,135,480,14751
DenseNetV7_2,Pneumonia,2025-06-22 09:23:56,0.9790123456790123,0.05555555555555555,0.03317535545023697,0.04154302670623145,0.6285551658580434,7,0.0004548408057179987,119,204,15060
DenseNetV7_2,Pneumothorax,2025-06-22 09:23:56,0.9321637426900585,0.3288590604026846,0.3105196451204056,0.3194263363754889,0.8171362466362315,245,0.015919428200129954,500,544,14101
