model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
DenseNetV5_3,Atelectasis,2025-06-17 18:09:00,0.8507472384665367,0.30205479452054795,0.25654450261780104,0.2774457376533501,0.7202111968158565,441,0.02865497076023392,1019,1278,12652
DenseNetV5_3,Cardiomegaly,2025-06-17 18:09:00,0.9664717348927875,0.36507936507936506,0.3333333333333333,0.3484848484848485,0.8687082907531278,138,0.008966861598440545,240,276,14736
DenseNetV5_3,Consolidation,2025-06-17 18:09:00,0.929304743339831,0.13345521023765997,0.10625909752547306,0.11831442463533225,0.7336800429186885,73,0.0047433398310591296,474,614,14229
DenseNetV5_3,Edema,2025-06-17 18:09:00,0.969330734243015,0.21982758620689655,0.14912280701754385,0.17770034843205576,0.8182529356352072,51,0.003313840155945419,181,291,14867
DenseNetV5_3,Effusion,2025-06-17 18:09:00,0.865692007797271,0.47703375760929717,0.4344758064516129,0.4547612767079926,0.8263268613475911,862,0.05601039636127356,945,1122,12461
DenseNetV5_3,Emphysema,2025-06-17 18:09:00,0.9677063027940221,0.2767527675276753,0.19946808510638298,0.23183925811437403,0.8098940988410817,75,0.004873294346978557,196,301,14818
DenseNetV5_3,Fibrosis,2025-06-17 18:09:00,0.9758284600389864,0.10526315789473684,0.06349206349206349,0.07920792079207921,0.6781383756215307,16,0.0010396361273554255,136,236,15002
DenseNetV5_3,Hernia,2025-06-17 18:09:00,0.99772579597141,0.47058823529411764,0.23529411764705882,0.3137254901960784,0.8382755159891515,8,0.0005198180636777127,9,26,15347
DenseNetV5_3,Infiltration,2025-06-17 18:09:00,0.7940220922677063,0.38555442522889116,0.12869269949066214,0.1929735234215886,0.6411984548652441,379,0.024626380766731643,604,2566,11841
DenseNetV5_3,Mass,2025-06-17 18:09:00,0.9354126055880442,0.34498834498834496,0.1718931475029036,0.22945736434108527,0.7429058739423712,148,0.009616634178037688,281,713,14248
DenseNetV5_3,Nodule,2025-06-17 18:09:00,0.9155295646523717,0.15444015444015444,0.08492569002123142,0.1095890410958904,0.6259581179037556,80,0.005198180636777128,438,862,14010
DenseNetV5_3,Pleural_Thickening,2025-06-17 18:09:00,0.9567901234567902,0.15450643776824036,0.07142857142857142,0.09769335142469471,0.7142584568647647,36,0.0023391812865497076,197,468,14689
DenseNetV5_3,Pneumonia,2025-06-17 18:09:00,0.9807667316439246,0.07920792079207921,0.037914691943127965,0.05128205128205128,0.6820683914450278,8,0.0005198180636777127,93,203,15086
DenseNetV5_3,Pneumothorax,2025-06-17 18:09:00,0.9348927875243664,0.36186770428015563,0.35361216730038025,0.3576923076923077,0.830635157114176,279,0.018128654970760234,492,510,14109
