model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc
DenseNet121_v4_2,Atelectasis,2025-04-06 14:51:54,0.8884562974498734,0.5,0.016288539848749273,0.031549295774647886,0.7488684831777371
DenseNet121_v4_2,Cardiomegaly,2025-04-06 14:51:54,0.9632729868275907,0.34970530451866405,0.43099273607748184,0.38611713665943603,0.8916651356581201
DenseNet121_v4_2,Consolidation,2025-04-06 14:51:54,0.9554214522094607,0.0,0.0,0.0,0.769731324196363
DenseNet121_v4_2,Edema,2025-04-06 14:51:54,0.9280384141197846,0.14719411223551057,0.4678362573099415,0.22393282015395383,0.8673412245192582
DenseNet121_v4_2,Effusion,2025-04-06 14:51:54,0.8817727597170852,0.5723214285714285,0.3230846774193548,0.41301546391752575,0.84745895592535
DenseNet121_v4_2,Emphysema,2025-04-06 14:51:54,0.9734605152164039,0.39622641509433965,0.1675531914893617,0.23551401869158878,0.8426941745855414
DenseNet121_v4_2,Fibrosis,2025-04-06 14:51:54,0.9711894101615729,0.08260869565217391,0.07539682539682539,0.07883817427385892,0.7370781096043316
DenseNet121_v4_2,Hernia,2025-04-06 14:51:54,0.9967555642073843,0.2894736842105263,0.3235294117647059,0.3055555555555556,0.8842254857330849
DenseNet121_v4_2,Infiltration,2025-04-06 14:51:54,0.8070209590552203,0.4619164619164619,0.06388039415562351,0.11223880597014925,0.6750925999508794
DenseNet121_v4_2,Mass,2025-04-06 14:51:54,0.9431574849133736,0.4647887323943662,0.11498257839721254,0.18435754189944134,0.7739426703545387
DenseNet121_v4_2,Nodule,2025-04-06 14:51:54,0.938680163519564,0.0,0.0,0.0,0.6329333306164979
DenseNet121_v4_2,Pleural_Thickening,2025-04-06 14:51:54,0.9671663097787295,0.42857142857142855,0.017892644135188866,0.03435114503816794,0.7198288668845527
DenseNet121_v4_2,Pneumonia,2025-04-06 14:51:54,0.9863733696710142,0.0,0.0,0.0,0.7189130727615037
DenseNet121_v4_2,Pneumothorax,2025-04-06 14:51:54,0.9475699175913309,0.46215139442231074,0.14702154626108999,0.2230769230769231,0.8150404559062432
