model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc
Simplified_DenseNet_v3,Atelectasis,2025-03-20 10:01:57,0.8872234118486795,0.32727272727272727,0.010471204188481676,0.020293122886133032,0.6895180848100579
Simplified_DenseNet_v3,Cardiomegaly,2025-03-20 10:01:57,0.9658685354616832,0.2674897119341564,0.15738498789346247,0.19817073170731708,0.8268322782020654
Simplified_DenseNet_v3,Consolidation,2025-03-20 10:01:57,0.9554214522094607,0.0,0.0,0.0,0.7106748154396055
Simplified_DenseNet_v3,Edema,2025-03-20 10:01:57,0.9775485043150997,0.0,0.0,0.0,0.830339114537067
Simplified_DenseNet_v3,Effusion,2025-03-20 10:01:57,0.8557523846603076,0.416140350877193,0.29889112903225806,0.3479026107362863,0.7767236574355475
Simplified_DenseNet_v3,Emphysema,2025-03-20 10:01:57,0.9756018428395302,0.0,0.0,0.0,0.6461389736006057
Simplified_DenseNet_v3,Fibrosis,2025-03-20 10:01:57,0.9836480436052171,0.0,0.0,0.0,0.6108893873093358
Simplified_DenseNet_v3,Hernia,2025-03-20 10:01:57,0.9975991175134644,0.0,0.0,0.0,0.6632977441480591
Simplified_DenseNet_v3,Infiltration,2025-03-20 10:01:57,0.809032509246642,0.0,0.0,0.0,0.6361767197760552
Simplified_DenseNet_v3,Mass,2025-03-20 10:01:57,0.9441308156511583,0.0,0.0,0.0,0.5775680799517863
Simplified_DenseNet_v3,No Finding,2025-03-20 10:01:57,0.4992537797676984,0.0,0.0,0.0,0.6997008468166808
Simplified_DenseNet_v3,Nodule,2025-03-20 10:01:57,0.9388099409512686,0.0,0.0,0.0,0.5181580749676545
Simplified_DenseNet_v3,Pleural_Thickening,2025-03-20 10:01:57,0.9673609759262864,0.0,0.0,0.0,0.6189483704160869
Simplified_DenseNet_v3,Pneumonia,2025-03-20 10:01:57,0.9863733696710142,0.0,0.0,0.0,0.674999765053051
Simplified_DenseNet_v3,Pneumothorax,2025-03-20 10:01:57,0.9488028031925249,0.0,0.0,0.0,0.6430442157146747
