epoch,timestamp,class_name,high_confidence_ratio,medium_confidence_ratio,uncertain_ratio,low_confidence_ratio,true_positives,false_positives,loss_contribution,avg_confidence_correct,avg_confidence_incorrect
0,2025-03-05T22:29:05.986805,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.037649061530828476,0.30030742287635803,0.3083333969116211
0,2025-03-05T22:29:05.986805,Cardiomegaly,0.0,6.491820306413918e-05,0.06796935860815373,0.9319657231887821,0,12,0.046999409794807434,0.3634210526943207,0.37923628091812134
0,2025-03-05T22:29:05.986805,Consolidation,0.0,0.0,0.00038950921838483513,0.9996104907816151,0,0,0.0256530549377203,0.27656224370002747,0.29892584681510925
0,2025-03-05T22:29:05.986805,Edema,0.0,0.0,0.04343027784990911,0.9565697221500908,1,11,0.027902988716959953,0.2942187488079071,0.3549886643886566
0,2025-03-05T22:29:05.986805,Effusion,0.0,0.002077382498052454,0.16742404570241495,0.8304985717995326,35,140,0.04942731931805611,0.3430056571960449,0.3797585666179657
0,2025-03-05T22:29:05.986805,Emphysema,0.0,0.0,0.0,1.0,0,0,0.022616740316152573,0.27882927656173706,0.28242170810699463
0,2025-03-05T22:29:05.986805,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.012425130233168602,0.21506793797016144,0.2300696074962616
0,2025-03-05T22:29:05.986805,Hernia,0.0,0.0,0.00032459101532069593,0.9996754089846793,0,0,0.025549719110131264,0.2948042154312134,0.32556653022766113
0,2025-03-05T22:29:05.986805,Infiltration,0.0,0.00038950921838483513,0.3458192677226694,0.6537912230589458,14,35,0.061278920620679855,0.3843759596347809,0.3987883925437927
0,2025-03-05T22:29:05.986805,Mass,0.0,0.0,0.008439366398338094,0.9915606336016619,1,4,0.03589547052979469,0.3221432566642761,0.3232579529285431
0,2025-03-05T22:29:05.986805,No Finding,0.0,0.0,0.0,1.0,0,0,0.0831688642501831,0.30042794346809387,0.30735400319099426
0,2025-03-05T22:29:05.986805,Nodule,0.0,0.0,0.0,1.0,0,0,0.025105366483330727,0.2522655725479126,0.25410181283950806
0,2025-03-05T22:29:05.986805,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.02911273203790188,0.3037457764148712,0.306778222322464
0,2025-03-05T22:29:05.986805,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.00804188847541809,0.1626579612493515,0.1671004295349121
0,2025-03-05T22:29:05.986805,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.02638903073966503,0.27739065885543823,0.2852129638195038
1,2025-03-05T22:51:33.974007,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.03664417937397957,0.2883259952068329,0.2965690791606903
1,2025-03-05T22:51:33.974007,Cardiomegaly,0.0,0.0009088548428979486,0.021552843417294208,0.9775383017398078,3,70,0.03916953504085541,0.33874157071113586,0.37920406460762024
1,2025-03-05T22:51:33.974007,Consolidation,0.0,0.0,0.0,1.0,0,0,0.024898329749703407,0.2689194083213806,0.2961183488368988
1,2025-03-05T22:51:33.974007,Edema,0.0,0.0,0.0903012204622176,0.9096987795377824,1,3,0.02736874856054783,0.28005677461624146,0.3564964532852173
1,2025-03-05T22:51:33.974007,Effusion,0.0,0.0,0.12016359387172162,0.8798364061282784,5,30,0.045591097325086594,0.3300471007823944,0.3586767911911011
1,2025-03-05T22:51:33.974007,Emphysema,0.0,0.0,0.0,1.0,0,0,0.024541672319173813,0.2835395932197571,0.28368592262268066
1,2025-03-05T22:51:33.974007,Fibrosis,0.0,6.491820306413918e-05,0.004414437808361465,0.9955206439885744,0,17,0.021754320710897446,0.2758468985557556,0.3042140007019043
1,2025-03-05T22:51:33.974007,Hernia,0.0,0.0,0.1971565827057907,0.8028434172942093,0,31,0.03811357170343399,0.3206556737422943,0.4502558410167694
1,2025-03-05T22:51:33.974007,Infiltration,0.0,0.0,0.30952999220981564,0.6904700077901844,0,0,0.058391958475112915,0.37155506014823914,0.3889092803001404
1,2025-03-05T22:51:33.974007,Mass,0.0,6.491820306413918e-05,0.005907556478836666,0.9940275253180992,0,13,0.03168457746505737,0.30269479751586914,0.306395024061203
1,2025-03-05T22:51:33.974007,No Finding,0.0,0.0,0.0,1.0,0,0,0.08293051272630692,0.3021012544631958,0.3095315098762512
1,2025-03-05T22:51:33.974007,Nodule,0.0,0.0,0.0,1.0,0,0,0.027999911457300186,0.27552327513694763,0.2768455147743225
1,2025-03-05T22:51:33.974007,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.02755047008395195,0.29677802324295044,0.3007075786590576
1,2025-03-05T22:51:33.974007,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.010656719096004963,0.19710183143615723,0.20692971348762512
1,2025-03-05T22:51:33.974007,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.023189270868897438,0.2500648498535156,0.2582373023033142
2,2025-03-05T23:14:11.351560,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.0363028421998024,0.2894539535045624,0.30185195803642273
2,2025-03-05T23:14:11.351560,Cardiomegaly,0.0,0.0,6.491820306413918e-05,0.9999350817969359,0,0,0.03020075336098671,0.3099994957447052,0.32193896174430847
2,2025-03-05T23:14:11.351560,Consolidation,0.0,0.0,6.491820306413918e-05,0.9999350817969359,0,0,0.023178325966000557,0.25930964946746826,0.2895146906375885
2,2025-03-05T23:14:11.351560,Edema,0.0,0.0,0.0,1.0,0,0,0.01704232767224312,0.23374271392822266,0.2981308102607727
2,2025-03-05T23:14:11.351560,Effusion,0.0,0.0,0.01428200467411062,0.9857179953258893,0,0,0.040662411600351334,0.30367371439933777,0.3332643210887909
2,2025-03-05T23:14:11.351560,Emphysema,0.0,0.0,0.0,1.0,0,0,0.02105693705379963,0.2700127363204956,0.2755888104438782
2,2025-03-05T23:14:11.351560,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.028810076415538788,0.3066069781780243,0.3244306743144989
2,2025-03-05T23:14:11.351560,Hernia,0.0,0.0,0.3963256297065697,0.6036743702934303,1,351,0.052660200744867325,0.35888180136680603,0.504202663898468
2,2025-03-05T23:14:11.351560,Infiltration,0.0,0.0,0.15580368735393405,0.844196312646066,0,0,0.053298406302928925,0.349446564912796,0.3667663335800171
2,2025-03-05T23:14:11.351560,Mass,0.0,0.0,0.0,1.0,0,0,0.031508758664131165,0.30408260226249695,0.30454540252685547
2,2025-03-05T23:14:11.351560,No Finding,0.0,0.0,0.0,1.0,0,0,0.07772963494062424,0.3176371455192566,0.3288383185863495
2,2025-03-05T23:14:11.351560,Nodule,0.0,0.0,0.0,1.0,0,0,0.026752488687634468,0.2692078649997711,0.2705243229866028
2,2025-03-05T23:14:11.351560,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.024720096960663795,0.2840477526187897,0.2866870164871216
2,2025-03-05T23:14:11.351560,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.0094201834872365,0.18556863069534302,0.19588735699653625
2,2025-03-05T23:14:11.351560,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.023011300712823868,0.2512708008289337,0.2623860836029053
3,2025-03-05T23:36:43.530926,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.04261196032166481,0.32871904969215393,0.3331631124019623
3,2025-03-05T23:36:43.530926,Cardiomegaly,0.0,0.0,0.15716696961828097,0.8428330303817191,0,0,0.049985501915216446,0.3711467385292053,0.3822211027145386
3,2025-03-05T23:36:43.530926,Consolidation,0.0,0.0,0.0,1.0,0,0,0.02684791572391987,0.28188732266426086,0.30747103691101074
3,2025-03-05T23:36:43.530926,Edema,0.0,0.0,0.004219683199169047,0.9957803168008309,0,0,0.025840289890766144,0.28299593925476074,0.3419223427772522
3,2025-03-05T23:36:43.530926,Effusion,0.0,0.0,0.23954816930667358,0.7604518306933264,0,0,0.04863213375210762,0.3446010947227478,0.37055930495262146
3,2025-03-05T23:36:43.530926,Emphysema,0.0,0.0,0.0,1.0,0,0,0.02400985360145569,0.2858286201953888,0.2901073396205902
3,2025-03-05T23:36:43.530926,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.026042021811008453,0.29692015051841736,0.3116835653781891
3,2025-03-05T23:36:43.530926,Hernia,0.0,0.0,0.5170085692028045,0.48299143079719553,0,36,0.05928546190261841,0.3817780315876007,0.47251155972480774
3,2025-03-05T23:36:43.530926,Infiltration,0.0,0.0,0.3041417813554921,0.6958582186445079,0,0,0.05887322500348091,0.3764132261276245,0.3892103433609009
3,2025-03-05T23:36:43.530926,Mass,0.0,0.0,0.0,1.0,0,0,0.033457424491643906,0.31293785572052,0.313498854637146
3,2025-03-05T23:36:43.530926,No Finding,0.0,0.0,0.0,1.0,0,0,0.08138716965913773,0.3061079978942871,0.31378379464149475
3,2025-03-05T23:36:43.530926,Nodule,0.0,0.0,0.0,1.0,0,0,0.027645692229270935,0.2754850387573242,0.27654391527175903
3,2025-03-05T23:36:43.530926,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.02769048511981964,0.2982994318008423,0.3006012439727783
3,2025-03-05T23:36:43.530926,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.010395795106887817,0.20065222680568695,0.2087521106004715
3,2025-03-05T23:36:43.530926,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.028237519785761833,0.2885710895061493,0.2951314151287079
