model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc
Simplified_DenseNet_v2,Atelectasis,2025-03-20 10:14:35,0.8884562974498734,0.0,0.0,0.0,0.48638334729459903
Simplified_DenseNet_v2,Cardiomegaly,2025-03-20 10:14:35,0.9732009603529946,0.0,0.0,0.0,0.4530010781098497
Simplified_DenseNet_v2,Consolidation,2025-03-20 10:14:35,0.8713905651807151,0.05620287868403016,0.11935953420669577,0.07642124883504194,0.531495875393015
Simplified_DenseNet_v2,Edema,2025-03-20 10:14:35,0.6350009733307378,0.02956366874443455,0.4853801169590643,0.0557327513849253,0.583107568731593
Simplified_DenseNet_v2,Effusion,2025-03-20 10:14:35,0.8638634741418467,0.16470588235294117,0.014112903225806451,0.025998142989786442,0.56306760406331
Simplified_DenseNet_v2,Emphysema,2025-03-20 10:14:35,0.9649600934397509,0.028735632183908046,0.013297872340425532,0.01818181818181818,0.5193058395658358
Simplified_DenseNet_v2,Fibrosis,2025-03-20 10:14:35,0.9836480436052171,0.0,0.0,0.0,0.5691276961561941
Simplified_DenseNet_v2,Hernia,2025-03-20 10:14:35,0.9977937836610213,0.0,0.0,0.0,0.5636952055973589
Simplified_DenseNet_v2,Infiltration,2025-03-20 10:14:35,0.5276750373110116,0.19447576099210823,0.4689092762487258,0.2749277816515589,0.5090989303667337
Simplified_DenseNet_v2,Mass,2025-03-20 10:14:35,0.8545194990591136,0.05878594249201278,0.10685249709639953,0.07584501236603462,0.5093388970708558
Simplified_DenseNet_v2,No Finding,2025-03-20 10:14:35,0.499383557199403,0.5555555555555556,0.001295840352468576,0.002585649644473174,0.557330619737417
Simplified_DenseNet_v2,Nodule,2025-03-20 10:14:35,0.9388099409512686,0.0,0.0,0.0,0.5074778697625301
Simplified_DenseNet_v2,Pleural_Thickening,2025-03-20 10:14:35,0.9637920965544092,0.03389830508474576,0.003976143141153081,0.0071174377224199285,0.5244680961720954
Simplified_DenseNet_v2,Pneumonia,2025-03-20 10:14:35,0.9863733696710142,0.0,0.0,0.0,0.4677092045949358
Simplified_DenseNet_v2,Pneumothorax,2025-03-20 10:14:35,0.9488028031925249,0.0,0.0,0.0,0.5092006783881572
