model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc
Simplified_DensNet_v4,Atelectasis,2025-03-09 12:40:35,0.8888744644943528,0.0,0.0,0.0,0.7016473592022702
Simplified_DensNet_v4,Cardiomegaly,2025-03-09 12:40:35,0.9621576009347008,0.2607449856733524,0.21875,0.23790849673202613,0.8274210852106532
Simplified_DensNet_v4,Consolidation,2025-03-09 12:40:35,0.9565753602492535,0.0,0.0,0.0,0.7465248437147056
Simplified_DensNet_v4,Edema,2025-03-09 12:40:35,0.9774113981565624,0.23076923076923078,0.008797653958944282,0.01694915254237288,0.8161598858514375
Simplified_DensNet_v4,Effusion,2025-03-09 12:40:35,0.8728417499675452,0.6153846153846154,0.012195121951219513,0.02391629297458894,0.7789760063380512
Simplified_DensNet_v4,Emphysema,2025-03-09 12:40:35,0.9753991951187849,0.0,0.0,0.0,0.7090914454246209
Simplified_DensNet_v4,Fibrosis,2025-03-09 12:40:35,0.9823445410878878,0.0,0.0,0.0,0.6452312770621662
Simplified_DensNet_v4,Hernia,2025-03-09 12:40:35,0.9833181877190705,0.017241379310344827,0.12121212121212122,0.03018867924528302,0.6815175760729653
Simplified_DensNet_v4,Infiltration,2025-03-09 12:40:35,0.8102038166947942,0.3333333333333333,0.00034211426616489907,0.000683526999316473,0.6382462838478462
Simplified_DensNet_v4,Mass,2025-03-09 12:40:35,0.9443723224717643,0.0,0.0,0.0,0.6468579643105226
Simplified_DensNet_v4,No Finding,2025-03-09 12:40:35,0.4961054134752694,0.0,0.0,0.0,0.6816817965985619
Simplified_DensNet_v4,Nodule,2025-03-09 12:40:35,0.9402180968453849,0.0,0.0,0.0,0.5286279527625456
Simplified_DensNet_v4,Pleural_Thickening,2025-03-09 12:40:35,0.9672854731922628,0.0,0.0,0.0,0.6789444343254234
Simplified_DensNet_v4,Pneumonia,2025-03-09 12:40:35,0.9850058418797871,0.0,0.0,0.0,0.6373473972485505
Simplified_DensNet_v4,Pneumothorax,2025-03-09 12:40:35,0.9520316759704012,0.0,0.0,0.0,0.7468837367334678
