model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
DenseNetV5_4,Atelectasis,2025-06-18 09:42:50,0.8153996101364522,0.2452316076294278,0.31413612565445026,0.2754399387911247,0.7065942229444211,540,0.03508771929824561,1662,1179,12009
DenseNetV5_4,Cardiomegaly,2025-06-18 09:42:50,0.9673164392462638,0.35313531353135313,0.2584541062801932,0.298465829846583,0.8406568061232917,107,0.006952566601689409,196,307,14780
DenseNetV5_4,Consolidation,2025-06-18 09:42:50,0.8792072774528915,0.12483994878361075,0.2838427947598253,0.17341040462427745,0.7452338940819592,195,0.012670565302144249,1367,492,13336
DenseNetV5_4,Edema,2025-06-18 09:42:50,0.9719298245614035,0.2289156626506024,0.1111111111111111,0.14960629921259844,0.8175485619506856,38,0.0024691358024691358,128,304,14920
DenseNetV5_4,Effusion,2025-06-18 09:42:50,0.8495776478232618,0.4260169870362092,0.4803427419354839,0.4515517649846008,0.8255281773808549,953,0.061923326835607535,1284,1031,12122
DenseNetV5_4,Emphysema,2025-06-18 09:42:50,0.971150097465887,0.32653061224489793,0.1702127659574468,0.22377622377622378,0.8159036495016001,64,0.004158544509421702,132,312,14882
DenseNetV5_4,Fibrosis,2025-06-18 09:42:50,0.9812865497076023,0.125,0.023809523809523808,0.04,0.6899878262839023,6,0.0003898635477582846,42,246,15096
DenseNetV5_4,Hernia,2025-06-18 09:42:50,0.9981156595191683,0.6470588235294118,0.3235294117647059,0.43137254901960786,0.8548890642477361,11,0.0007147498375568551,6,23,15350
DenseNetV5_4,Infiltration,2025-06-18 09:42:50,0.7703703703703704,0.34858611825192803,0.2302207130730051,0.2773006134969325,0.6355031203509364,678,0.04405458089668616,1267,2267,11178
DenseNetV5_4,Mass,2025-06-18 09:42:50,0.9439246263807667,0.49295774647887325,0.08130081300813008,0.13958125623130607,0.7446270501169954,70,0.004548408057179987,72,791,14457
DenseNetV5_4,Nodule,2025-06-18 09:42:50,0.937037037037037,0.2711864406779661,0.016985138004246284,0.03196803196803197,0.614903538687978,16,0.0010396361273554255,43,926,14405
DenseNetV5_4,Pleural_Thickening,2025-06-18 09:42:50,0.9621182586094866,0.1565217391304348,0.03571428571428571,0.05815831987075929,0.7133694917350701,18,0.0011695906432748538,97,486,14789
DenseNetV5_4,Pneumonia,2025-06-18 09:42:50,0.9745938921377518,0.058823529411764705,0.05687203791469194,0.05783132530120482,0.6231365733838437,12,0.0007797270955165692,192,199,14987
DenseNetV5_4,Pneumothorax,2025-06-18 09:42:50,0.9378167641325537,0.365814696485623,0.2902408111533587,0.3236749116607774,0.8090825593225945,229,0.014879792072774529,397,560,14204
