model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc
DenseNet121_v3,Atelectasis,2025-03-27 13:25:45,0.8885860748815781,0.6,0.0034904013961605585,0.006940427993059572,0.7635146836316014
DenseNet121_v3,Cardiomegaly,2025-03-27 13:25:45,0.965414314450717,0.35148514851485146,0.34382566585956414,0.34761321909424725,0.895595926107339
DenseNet121_v3,Consolidation,2025-03-27 13:25:45,0.9554214522094607,0.0,0.0,0.0,0.7663142530963717
DenseNet121_v3,Edema,2025-03-27 13:25:45,0.9778080591785089,0.0,0.0,0.0,0.858232830733014
DenseNet121_v3,Effusion,2025-03-27 13:25:45,0.8834598663292453,0.5799319727891157,0.34375,0.4316455696202532,0.859056315122154
DenseNet121_v3,Emphysema,2025-03-27 13:25:45,0.9755369541236779,0.3333333333333333,0.0026595744680851063,0.005277044854881266,0.8098433442534796
DenseNet121_v3,Fibrosis,2025-03-27 13:25:45,0.9836480436052171,0.0,0.0,0.0,0.692393695609607
DenseNet121_v3,Hernia,2025-03-27 13:25:45,0.997923561092726,0.6666666666666666,0.11764705882352941,0.2,0.8336820843964822
DenseNet121_v3,Infiltration,2025-03-27 13:25:45,0.7967036532347025,0.33952702702702703,0.06829765545361875,0.11371994342291372,0.6572639889479623
DenseNet121_v3,Mass,2025-03-27 13:25:45,0.9451041463889429,0.538860103626943,0.1207897793263647,0.19734345351043645,0.8027525733283842
DenseNet121_v3,No Finding,2025-03-27 13:25:45,0.6326649795600545,0.7886019090398653,0.36400155500842296,0.4980938026420782,0.7600598407419954
DenseNet121_v3,Nodule,2025-03-27 13:25:45,0.9380961650768931,0.23809523809523808,0.005302226935312832,0.01037344398340249,0.6656041445618385
DenseNet121_v3,Pleural_Thickening,2025-03-27 13:25:45,0.9673609759262864,0.0,0.0,0.0,0.7418122736614923
DenseNet121_v3,Pneumonia,2025-03-27 13:25:45,0.9863733696710142,0.0,0.0,0.0,0.7212254206333543
DenseNet121_v3,Pneumothorax,2025-03-27 13:25:45,0.9491921354876387,0.5254237288135594,0.07858048162230671,0.13671444321940462,0.8154790106544664
