model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
enseNetV4_1,Atelectasis,2025-06-15 18:13:41,0.8321637426900584,0.2777777777777778,0.31413612565445026,0.29484029484029484,0.7110487974080836,540,0.03508771929824561,1404,1179,12267
DenseNetV4_1,Cardiomegaly,2025-06-15 18:13:41,0.9601039636127355,0.2916666666666667,0.33816425120772947,0.3131991051454139,0.8475809281968701,140,0.009096816114359974,340,274,14636
DenseNetV4_1,Consolidation,2025-06-15 18:13:41,0.9091617933723197,0.12380952380952381,0.1703056768558952,0.14338235294117646,0.7132320875211774,117,0.00760233918128655,828,570,13875
DenseNetV4_1,Edema,2025-06-15 18:13:41,0.9730344379467186,0.22556390977443608,0.08771929824561403,0.12631578947368421,0.8052372758051428,30,0.001949317738791423,103,312,14945
DenseNetV4_1,Effusion,2025-06-15 18:13:41,0.8399610136452241,0.4092459264873058,0.5443548387096774,0.4672290720311486,0.8226398424453663,1080,0.07017543859649122,1559,904,11847
DenseNetV4_1,Emphysema,2025-06-15 18:13:41,0.9596491228070175,0.21176470588235294,0.2393617021276596,0.2247191011235955,0.8011375553029938,90,0.005847953216374269,335,286,14679
DenseNetV4_1,Fibrosis,2025-06-15 18:13:41,0.9782326185834957,0.0970873786407767,0.03968253968253968,0.056338028169014086,0.6723410496448547,10,0.000649772579597141,93,242,15045
DenseNetV4_1,Hernia,2025-06-15 18:13:41,0.9979207277452892,0.55,0.3235294117647059,0.4074074074074074,0.8405049568668311,11,0.0007147498375568551,9,23,15347
DenseNetV4_1,Infiltration,2025-06-15 18:13:41,0.7565302144249513,0.33360995850622405,0.2730050933786078,0.3002801120448179,0.6394642777968392,804,0.05224171539961014,1606,2141,10839
DenseNetV4_1,Mass,2025-06-15 18:13:41,0.9269655620532814,0.27597955706984667,0.18815331010452963,0.22375690607734808,0.7293975467703705,162,0.010526315789473684,425,699,14104
DenseNetV4_1,Nodule,2025-06-15 18:13:41,0.9351526965562054,0.25862068965517243,0.03184713375796178,0.05671077504725898,0.5913231475995325,30,0.001949317738791423,86,912,14362
DenseNetV4_1,Pleural_Thickening,2025-06-15 18:13:41,0.958414554905783,0.16,0.06349206349206349,0.09090909090909091,0.6967660569534814,32,0.002079272254710851,168,472,14718
DenseNetV4_1,Pneumonia,2025-06-15 18:13:41,0.9820662768031189,0.0547945205479452,0.018957345971563982,0.028169014084507043,0.6637962338214214,4,0.0002599090318388564,69,207,15110
DenseNetV4_1,Pneumothorax,2025-06-15 18:13:41,0.9300844704353476,0.3185840707964602,0.3193916349809886,0.3189873417721519,0.8122287750661036,252,0.016374269005847954,539,537,14062
