model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
DenseNetV5_1,Atelectasis,2025-06-17 07:34:47,0.8640675763482781,0.31980676328502416,0.19255381035485747,0.2403776325344953,0.7252807808055072,331,0.02150747238466537,704,1388,12967
DenseNetV5_1,Cardiomegaly,2025-06-17 07:34:47,0.9634178037686809,0.3295194508009153,0.34782608695652173,0.3384253819036428,0.8729847788667986,144,0.00935672514619883,293,270,14683
DenseNetV5_1,Consolidation,2025-06-17 07:34:47,0.9381416504223522,0.15938303341902313,0.09024745269286755,0.11524163568773234,0.7367284162368315,62,0.004028589993502274,327,625,14376
DenseNetV5_1,Edema,2025-06-17 07:34:47,0.9656270305393112,0.18088737201365188,0.15497076023391812,0.16692913385826771,0.8210594518593134,53,0.003443794671864847,240,289,14808
DenseNetV5_1,Effusion,2025-06-17 07:34:47,0.868421052631579,0.48817080207732255,0.4264112903225806,0.4552058111380145,0.829231945975081,846,0.05497076023391813,887,1138,12519
DenseNetV5_1,Emphysema,2025-06-17 07:34:47,0.9708901884340481,0.3348623853211009,0.19414893617021275,0.24579124579124578,0.8116711636515138,73,0.0047433398310591296,145,303,14869
DenseNetV5_1,Fibrosis,2025-06-17 07:34:47,0.9771929824561404,0.0975609756097561,0.047619047619047616,0.064,0.6688662715713845,12,0.0007797270955165692,111,240,15027
DenseNetV5_1,Hernia,2025-06-17 07:34:47,0.9979207277452892,0.5625,0.2647058823529412,0.36,0.8131617455526101,9,0.0005847953216374269,7,25,15349
DenseNetV5_1,Infiltration,2025-06-17 07:34:47,0.8020142949967511,0.41206896551724137,0.08115449915110357,0.13560283687943261,0.6446554039812527,239,0.01552956465237167,341,2706,12104
DenseNetV5_1,Mass,2025-06-17 07:34:47,0.9366471734892787,0.375,0.1986062717770035,0.25968109339407747,0.759933135451233,171,0.011111111111111112,285,690,14244
DenseNetV5_1,Nodule,2025-06-17 07:34:47,0.9103963612735543,0.15805946791862285,0.10721868365180467,0.12776723592662872,0.6216638540322068,101,0.006562703053931124,538,841,13910
DenseNetV5_1,Pleural_Thickening,2025-06-17 07:34:47,0.9538011695906433,0.1650485436893204,0.10119047619047619,0.12546125461254612,0.7109707720474548,51,0.003313840155945419,258,453,14628
DenseNetV5_1,Pneumonia,2025-06-17 07:34:47,0.9823261858349578,0.04477611940298507,0.014218009478672985,0.02158273381294964,0.6502145487233079,3,0.0001949317738791423,64,208,15115
DenseNetV5_1,Pneumothorax,2025-06-17 07:34:47,0.938401559454191,0.3728,0.2953105196451204,0.32956152758132956,0.8226884558925206,233,0.015139701104613386,392,556,14209
