model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc
DenseNet121_v3_1,Atelectasis,2025-03-29 12:19:05,0.885666082668224,0.4276094276094276,0.07388016288539849,0.1259920634920635,0.7590790076777614
DenseNet121_v3_1,Cardiomegaly,2025-03-29 12:19:05,0.9703458568554928,0.4166666666666667,0.26634382566585957,0.3249630723781389,0.8761963257732184
DenseNet121_v3_1,Consolidation,2025-03-29 12:19:05,0.9554214522094607,0.0,0.0,0.0,0.7699500997885598
DenseNet121_v3_1,Edema,2025-03-29 12:19:05,0.9776782817468043,0.375,0.008771929824561403,0.017142857142857144,0.8598623718807715
DenseNet121_v3_1,Effusion,2025-03-29 12:19:05,0.8839140873402115,0.6132404181184669,0.2661290322580645,0.3711775043936731,0.8626470053419085
DenseNet121_v3_1,Emphysema,2025-03-29 12:19:05,0.9754720654078256,0.4807692307692308,0.06648936170212766,0.11682242990654206,0.8353947172908603
DenseNet121_v3_1,Fibrosis,2025-03-29 12:19:05,0.9836480436052171,0.0,0.0,0.0,0.6879284609593337
DenseNet121_v3_1,Hernia,2025-03-29 12:19:05,0.997923561092726,0.5833333333333334,0.20588235294117646,0.30434782608695654,0.8843211213079887
DenseNet121_v3_1,Infiltration,2025-03-29 12:19:05,0.7782752579326455,0.37063318777292575,0.23071695548759769,0.2843979057591623,0.6717986765112913
DenseNet121_v3_1,Mass,2025-03-29 12:19:05,0.9452988125364999,0.576271186440678,0.07897793263646923,0.13891726251276812,0.804455300517659
DenseNet121_v3_1,No Finding,2025-03-29 12:19:05,0.6789306339627539,0.7489660133069592,0.5397175068031619,0.6273535170959482,0.7569396511956173
DenseNet121_v3_1,Nodule,2025-03-29 12:19:05,0.9383557199403024,0.36,0.009544008483563097,0.01859504132231405,0.6756398587323735
DenseNet121_v3_1,Pleural_Thickening,2025-03-29 12:19:05,0.9673609759262864,0.0,0.0,0.0,0.7439675070051919
DenseNet121_v3_1,Pneumonia,2025-03-29 12:19:05,0.9863733696710142,0.0,0.0,0.0,0.7165123848368371
DenseNet121_v3_1,Pneumothorax,2025-03-29 12:19:05,0.9488028031925249,0.5,0.1229404309252218,0.19735503560528994,0.8340196179897333
