epoch,timestamp,class_name,high_confidence_ratio,medium_confidence_ratio,uncertain_ratio,low_confidence_ratio,true_positives,false_positives,loss_contribution,avg_confidence_correct,avg_confidence_incorrect
0,2025-03-27T19:48:14.118710,Atelectasis,0.0,0.0,0.00038983821713988695,0.9996101617828601,0,0,0.32636868953704834,0.12242661416530609,0.1678985208272934
0,2025-03-27T19:48:14.118710,Cardiomegaly,0.0,0.0,0.0,1.0,0,0,0.1173248216509819,0.031074360013008118,0.04295728728175163
0,2025-03-27T19:48:14.118710,Consolidation,0.0,0.0,0.0,1.0,0,0,0.16754478216171265,0.03666210547089577,0.05804229527711868
0,2025-03-27T19:48:14.118710,Edema,0.0,0.0,0.0,1.0,0,0,0.094487763941288,0.01938343048095703,0.03851521015167236
0,2025-03-27T19:48:14.118710,Effusion,0.0,0.0,0.004353193424728737,0.9956468065752713,0,0,0.3210669755935669,0.11797166615724564,0.2248161882162094
0,2025-03-27T19:48:14.118710,Emphysema,0.0,0.0,0.0,1.0,0,0,0.11057262867689133,0.026166431605815887,0.03368610888719559
0,2025-03-27T19:48:14.118710,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.0814126580953598,0.01609852723777294,0.019187286496162415
0,2025-03-27T19:48:14.118710,Hernia,0.0,0.0,0.0,1.0,0,0,0.019579896703362465,0.009569119662046432,0.011416485533118248
0,2025-03-27T19:48:14.118710,Infiltration,0.0,0.0,0.0057826002209083235,0.9942173997790916,0,0,0.47358936071395874,0.22905559837818146,0.263087660074234
0,2025-03-27T19:48:14.118710,Mass,0.0,0.0,0.0,1.0,0,0,0.21171310544013977,0.060671381652355194,0.06686368584632874
0,2025-03-27T19:48:14.118710,No Finding,0.0,0.0730946657137288,0.39211227340653626,0.5347930608797349,2954,1155,0.6603747606277466,0.37480130791664124,0.38786354660987854
0,2025-03-27T19:48:14.118710,Nodule,0.0,0.0,0.0,1.0,0,0,0.2287134975194931,0.06287830322980881,0.06579878181219101
0,2025-03-27T19:48:14.118710,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.13965024054050446,0.02870939113199711,0.03541867434978485
0,2025-03-27T19:48:14.118710,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.0709262564778328,0.014957261271774769,0.016973009333014488
0,2025-03-27T19:48:14.118710,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.18798129260540009,0.04247996583580971,0.0635448470711708
1,2025-03-27T20:28:01.171699,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.32793503999710083,0.11138053238391876,0.14689616858959198
1,2025-03-27T20:28:01.171699,Cardiomegaly,0.0,0.0,0.0,1.0,0,0,0.12010129541158676,0.012724434025585651,0.020017189905047417
1,2025-03-27T20:28:01.171699,Consolidation,0.0,0.0,0.0,1.0,0,0,0.16704580187797546,0.04079807549715042,0.06387381255626678
1,2025-03-27T20:28:01.171699,Edema,0.0,0.0,0.0,1.0,0,0,0.09719441086053848,0.01077181100845337,0.024422576650977135
1,2025-03-27T20:28:01.171699,Effusion,0.0,0.005392762003768436,0.039048794750178674,0.9555584432460529,175,85,0.30572396516799927,0.13227498531341553,0.2726486921310425
1,2025-03-27T20:28:01.171699,Emphysema,0.0,0.0,0.0,1.0,0,0,0.1243499368429184,0.05828820541501045,0.07033050805330276
1,2025-03-27T20:28:01.171699,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.08965323865413666,0.0396559052169323,0.049364764243364334
1,2025-03-27T20:28:01.171699,Hernia,0.0,0.0,0.0,1.0,0,0,0.0202737245708704,0.010563703253865242,0.012926907278597355
1,2025-03-27T20:28:01.171699,Infiltration,0.0,0.0,0.007147033980897928,0.9928529660191021,0,0,0.46764907240867615,0.20716336369514465,0.2422522008419037
1,2025-03-27T20:28:01.171699,Mass,0.0,0.0,0.0,1.0,0,0,0.2137056440114975,0.08005215972661972,0.09367619454860687
1,2025-03-27T20:28:01.171699,No Finding,0.0,0.01409914885322591,0.12325384965239426,0.8626470014943798,657,105,0.76350337266922,0.2326534241437912,0.28473541140556335
1,2025-03-27T20:28:01.171699,Nodule,0.0,0.0,0.0,1.0,0,0,0.23227736353874207,0.08457096666097641,0.08905956149101257
1,2025-03-27T20:28:01.171699,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.14272591471672058,0.05577245354652405,0.07817502319812775
1,2025-03-27T20:28:01.171699,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.07043714076280594,0.0141734778881073,0.016941893845796585
1,2025-03-27T20:28:01.171699,Pneumothorax,0.0,0.0,0.0003248651809499058,0.9996751348190501,0,0,0.23066358268260956,0.14056873321533203,0.2130049616098404
2,2025-03-27T21:07:42.142386,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.3247752785682678,0.106890469789505,0.1463385969400406
2,2025-03-27T21:07:42.142386,Cardiomegaly,0.0,0.0006497303618998116,0.002858813592359171,0.996491456045741,8,11,0.10325558483600616,0.03699304163455963,0.13440895080566406
2,2025-03-27T21:07:42.142386,Consolidation,0.0,0.0,0.0,1.0,0,0,0.16796515882015228,0.05493121221661568,0.08650220185518265
2,2025-03-27T21:07:42.142386,Edema,0.0,0.0,0.0,1.0,0,0,0.09525632113218307,0.04197210446000099,0.1070377305150032
2,2025-03-27T21:07:42.142386,Effusion,0.0,0.0020791371580793972,0.016957962445585083,0.9809629003963355,74,32,0.3099985420703888,0.11560457199811935,0.23210564255714417
2,2025-03-27T21:07:42.142386,Emphysema,0.0,0.0,0.0,1.0,0,0,0.11329887062311172,0.03801268711686134,0.04845702275633812
2,2025-03-27T21:07:42.142386,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.08318017423152924,0.02661927044391632,0.03465833514928818
2,2025-03-27T21:07:42.142386,Hernia,0.0,0.0,0.0,1.0,0,0,0.01969091407954693,0.009770285338163376,0.01274104230105877
2,2025-03-27T21:07:42.142386,Infiltration,0.0,6.497303618998116e-05,0.12429341823143396,0.8756416087323761,103,142,0.4755321443080902,0.25064849853515625,0.31400465965270996
2,2025-03-27T21:07:42.142386,Mass,0.0,0.0,0.0,1.0,0,0,0.21154610812664032,0.07170289009809494,0.08560457825660706
2,2025-03-27T21:07:42.142386,No Finding,0.0,0.014229094925605874,0.2605418751218244,0.7252290299525697,1241,279,0.6912904977798462,0.3035981357097626,0.34493687748908997
2,2025-03-27T21:07:42.142386,Nodule,0.0,0.0,0.0,1.0,0,0,0.23161247372627258,0.08154210448265076,0.08740857243537903
2,2025-03-27T21:07:42.142386,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.13893906772136688,0.04056260734796524,0.054542478173971176
2,2025-03-27T21:07:42.142386,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.07330872118473053,0.02471717819571495,0.029613135382533073
2,2025-03-27T21:07:42.142386,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.18892940878868103,0.06470560282468796,0.10102557390928268
3,2025-03-27T21:48:14.099407,Atelectasis,0.0,0.03463062828925996,0.2592424143980248,0.7061269573127152,519,1537,0.44565021991729736,0.280695378780365,0.4713839888572693
3,2025-03-27T21:48:14.099407,Cardiomegaly,0.0,0.00025989214475992465,0.0010395685790396986,0.9987005392762004,4,4,0.10073841363191605,0.025176551192998886,0.09800160676240921
3,2025-03-27T21:48:14.099407,Consolidation,0.0,0.0,0.0,1.0,0,0,0.16375447809696198,0.04240227863192558,0.07753900438547134
3,2025-03-27T21:48:14.099407,Edema,0.0,0.0,0.0,1.0,0,0,0.08902118355035782,0.01648382842540741,0.048795804381370544
3,2025-03-27T21:48:14.099407,Effusion,0.00012994607237996233,0.03151192255214086,0.0983042037554415,0.8700539276200376,611,486,0.3093854784965515,0.16844913363456726,0.37065789103507996
3,2025-03-27T21:48:14.099407,Emphysema,0.0,0.0,0.0,1.0,0,0,0.11066480726003647,0.03120187483727932,0.041204825043678284
3,2025-03-27T21:48:14.099407,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.08165439963340759,0.021995045244693756,0.028075402602553368
3,2025-03-27T21:48:14.099407,Hernia,0.0,0.0,0.0,1.0,0,0,0.022357862442731857,0.013055403716862202,0.016337880864739418
3,2025-03-27T21:48:14.099407,Infiltration,0.0,0.0,0.006107465401858228,0.9938925345981418,0,0,0.4635990560054779,0.15772075951099396,0.2013491541147232
3,2025-03-27T21:48:14.099407,Mass,0.0,0.0,0.0,1.0,0,0,0.20838479697704315,0.055242639034986496,0.06665918976068497
3,2025-03-27T21:48:14.099407,No Finding,0.0,0.039958417256838415,0.2045351179260607,0.7555064648171009,1433,304,0.7002938389778137,0.2900959253311157,0.32492509484291077
3,2025-03-27T21:48:14.099407,Nodule,0.0,0.0,0.0,1.0,0,0,0.22890594601631165,0.05557936057448387,0.059665925800800323
3,2025-03-27T21:48:14.099407,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.13712191581726074,0.03422402963042259,0.04746047779917717
3,2025-03-27T21:48:14.099407,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.06992337107658386,0.014714978635311127,0.019415179267525673
3,2025-03-27T21:48:14.099407,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.1830725371837616,0.04601452872157097,0.08064619451761246
4,2025-03-27T22:28:12.709328,Atelectasis,0.0,0.004872977714248587,0.06919628354232993,0.9259307387434215,106,242,0.33964550495147705,0.1722775548696518,0.29980945587158203
