model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc
DenseNet121_v5_2,Atelectasis,2025-04-14 17:05:52,0.8884562974498734,0.0,0.0,0.0,0.7304206207299389
DenseNet121_v5_2,Cardiomegaly,2025-04-14 17:05:52,0.9576276685484394,0.29310344827586204,0.4116222760290557,0.3423967774420947,0.8722405925309816
DenseNet121_v5_2,Consolidation,2025-04-14 17:05:52,0.9554214522094607,0.0,0.0,0.0,0.7479836166442652
DenseNet121_v5_2,Edema,2025-04-14 17:05:52,0.9343326195574589,0.14958158995815898,0.41812865497076024,0.22033898305084745,0.8582481598293075
DenseNet121_v5_2,Effusion,2025-04-14 17:05:52,0.879436765946402,0.5779702970297029,0.23538306451612903,0.3345272206303725,0.8335428493862872
DenseNet121_v5_2,Emphysema,2025-04-14 17:05:52,0.9752125105444164,0.4625,0.09840425531914894,0.16228070175438597,0.785393655937564
DenseNet121_v5_2,Fibrosis,2025-04-14 17:05:52,0.9707351891506067,0.07659574468085106,0.07142857142857142,0.07392197125256673,0.6981994823128803
DenseNet121_v5_2,Hernia,2025-04-14 17:05:52,0.9310881837648433,0.0160075329566855,0.5,0.03102189781021898,0.8210409741057116
DenseNet121_v5_2,Infiltration,2025-04-14 17:05:52,0.8051391862955032,0.4420849420849421,0.07781175671083929,0.13233169604160647,0.6586184178898592
DenseNet121_v5_2,Mass,2025-04-14 17:05:52,0.913633119200571,0.15029761904761904,0.1173054587688734,0.13176777560339203,0.6920907519826303
DenseNet121_v5_2,Nodule,2025-04-14 17:05:52,0.9388099409512686,0.0,0.0,0.0,0.6163270035953117
DenseNet121_v5_2,Pleural_Thickening,2025-04-14 17:05:52,0.9672960872104341,0.0,0.0,0.0,0.733092723508693
DenseNet121_v5_2,Pneumonia,2025-04-14 17:05:52,0.9863733696710142,0.0,0.0,0.0,0.7289598741937403
DenseNet121_v5_2,Pneumothorax,2025-04-14 17:05:52,0.9491921354876387,0.5254237288135594,0.07858048162230671,0.13671444321940462,0.7988261953661505
