model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
DenseNetV2_2,Atelectasis,2025-05-18 13:26:01,0.8202729044834308,0.2710975076519458,0.36067481093659104,0.30953569645531703,0.7171271919102482,620,0.04028589993502274,1667,1099,12004
DenseNetV2_2,Cardiomegaly,2025-05-18 13:26:01,0.9612735542560104,0.31275720164609055,0.3671497584541063,0.3377777777777778,0.8711127820616045,152,0.009876543209876543,334,262,14642
DenseNetV2_2,Consolidation,2025-05-18 13:26:01,0.9461988304093567,0.17511520737327188,0.055312954876273655,0.084070796460177,0.7276871477872254,38,0.0024691358024691358,179,649,14524
DenseNetV2_2,Edema,2025-05-18 13:26:01,0.9694606887589343,0.2037037037037037,0.1286549707602339,0.15770609318996415,0.8240544487658983,44,0.0028589993502274205,172,298,14876
DenseNetV2_2,Effusion,2025-05-18 13:26:01,0.8549057829759584,0.44409519533004044,0.49848790322580644,0.46972215625742103,0.825974478657847,989,0.06426250812215724,1238,995,12168
DenseNetV2_2,Emphysema,2025-05-18 13:26:01,0.9687459389213775,0.2857142857142857,0.18617021276595744,0.22544283413848631,0.8186459481788628,70,0.004548408057179987,175,306,14839
DenseNetV2_2,Fibrosis,2025-05-18 13:26:01,0.9755685510071475,0.06944444444444445,0.03968253968253968,0.050505050505050504,0.6701046142683083,10,0.000649772579597141,134,242,15004
DenseNetV2_2,Hernia,2025-05-18 13:26:01,0.9979207277452892,0.5625,0.2647058823529412,0.36,0.8390761227648132,9,0.0005847953216374269,7,25,15349
DenseNetV2_2,Infiltration,2025-05-18 13:26:01,0.7794671864847303,0.3713467048710602,0.2200339558573854,0.27633262260127933,0.6417168921864012,648,0.042105263157894736,1097,2297,11348
DenseNetV2_2,Mass,2025-05-18 13:26:01,0.9361923326835607,0.3378016085790885,0.14634146341463414,0.20421393841166938,0.7407137345318174,126,0.008187134502923977,247,735,14282
DenseNetV2_2,Nodule,2025-05-18 13:26:01,0.9012995451591943,0.15282791817087846,0.13481953290870488,0.14326001128031585,0.6184124250845847,127,0.00825211176088369,704,815,13744
DenseNetV2_2,Pleural_Thickening,2025-05-18 13:26:01,0.9591293047433398,0.15846994535519127,0.057539682539682536,0.08442503639010189,0.6966535617785115,29,0.0018843404808317088,154,475,14732
DenseNetV2_2,Pneumonia,2025-05-18 13:26:01,0.9827810266406758,0.034482758620689655,0.009478672985781991,0.01486988847583643,0.6377768736989773,2,0.0001299545159194282,56,209,15123
DenseNetV2_2,Pneumothorax,2025-05-18 13:26:01,0.9363222871994802,0.35893648449039883,0.30798479087452474,0.3315143246930423,0.8304123309088072,243,0.015789473684210527,434,546,14167
