model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
DenseNetV1_1,Atelectasis,2025-04-23 07:25:58,0.8552956465237167,0.31567489114658925,0.2530541012216405,0.28091701646754924,0.7491250486320495,435,0.028265107212475632,943,1284,12728
DenseNetV1_1,Cardiomegaly,2025-04-23 07:25:58,0.9718648473034438,0.4431137724550898,0.178743961352657,0.2547332185886403,0.8572138932759403,74,0.004808317089018844,93,340,14883
DenseNetV1_1,Consolidation,2025-04-23 07:25:58,0.9528265107212476,0.208955223880597,0.020378457059679767,0.03713527851458886,0.7798011496133883,14,0.0009096816114359974,53,673,14650
DenseNetV1_1,Edema,2025-04-23 07:25:58,0.9758284600389864,0.2857142857142857,0.05847953216374269,0.0970873786407767,0.8635598055034804,20,0.001299545159194282,50,322,14998
DenseNetV1_1,Effusion,2025-04-23 07:25:58,0.8728395061728395,0.5073730202075368,0.4682459677419355,0.4870249017038008,0.8597817862909242,929,0.0603638726445744,902,1055,12504
DenseNetV1_1,Emphysema,2025-04-23 07:25:58,0.9731643924626381,0.35877862595419846,0.125,0.1854043392504931,0.835404420413288,47,0.003053931124106563,84,329,14930
DenseNetV1_1,Fibrosis,2025-04-23 07:25:58,0.9835607537361923,0.3333333333333333,0.003968253968253968,0.00784313725490196,0.6958552743332768,1,6.49772579597141e-05,2,251,15136
DenseNetV1_1,Hernia,2025-04-23 07:25:58,0.9977907732293697,0.0,0.0,0.0,0.8132594272405498,0,0.0,0,34,15356
DenseNetV1_1,Infiltration,2025-04-23 07:25:58,0.7714749837556855,0.36048780487804877,0.25093378607809846,0.2958958958958959,0.6619534781561792,739,0.04801819363222872,1311,2206,11134
DenseNetV1_1,Mass,2025-04-23 07:25:58,0.9409356725146198,0.4358288770053476,0.18931475029036005,0.2639676113360324,0.778376444275932,163,0.010591293047433399,211,698,14318
DenseNetV1_1,No Finding,2025-04-23 07:25:58,0.6816114359974009,0.7028860028860029,0.6316130705394191,0.6653462641715613,0.7379864358910893,4871,0.3165042235217674,2059,2841,5619
DenseNetV1_1,Nodule,2025-04-23 07:25:58,0.9378167641325537,0.3880597014925373,0.027600849256900213,0.05153617443012884,0.6629686181118376,26,0.0016894087069525667,41,916,14407
DenseNetV1_1,Pleural_Thickening,2025-04-23 07:25:58,0.9662118258609487,0.25,0.015873015873015872,0.029850746268656716,0.7347081203389143,8,0.0005198180636777127,24,496,14862
DenseNetV1_1,Pneumonia,2025-04-23 07:25:58,0.9862897985705004,0.0,0.0,0.0,0.730504135640129,0,0.0,0,211,15179
DenseNetV1_1,Pneumothorax,2025-04-23 07:25:58,0.9332033788174139,0.3568862275449102,0.3776932826362484,0.3669950738916256,0.8336409237730388,298,0.019363222871994802,537,491,14064
