epoch,timestamp,class_name,high_confidence_ratio,medium_confidence_ratio,uncertain_ratio,low_confidence_ratio,true_positives,false_positives,loss_contribution,avg_confidence_correct,avg_confidence_incorrect
0,2025-03-23T00:04:36.493816,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.3366001844406128,0.09456983208656311,0.11564147472381592
0,2025-03-23T00:04:36.493816,Cardiomegaly,0.0,0.0,0.0,1.0,0,0,0.14264358580112457,0.07646183669567108,0.09773708134889603
0,2025-03-23T00:04:36.493816,Consolidation,0.0,0.0,0.0,1.0,0,0,0.18971660733222961,0.09429202973842621,0.1469130665063858
0,2025-03-23T00:04:36.493816,Edema,0.0,0.0,0.0,1.0,0,0,0.11096365004777908,0.06153121590614319,0.13901259005069733
0,2025-03-23T00:04:36.493816,Effusion,0.0,0.0,0.008836332921837437,0.9911636670781626,0,0,0.3625655174255371,0.1568591594696045,0.22303864359855652
0,2025-03-23T00:04:36.493816,Emphysema,0.0,0.0,0.0,1.0,0,0,0.14813058078289032,0.088185153901577,0.09688819944858551
0,2025-03-23T00:04:36.493816,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.14453554153442383,0.10385340452194214,0.12112998962402344
0,2025-03-23T00:04:36.493816,Hernia,0.0,6.497303618998116e-05,0.002468975375219284,0.9974660515885907,0,3,0.13737067580223083,0.1217464879155159,0.2127065807580948
0,2025-03-23T00:04:36.493816,Infiltration,0.0,0.0,0.08712884153076474,0.9128711584692353,10,17,0.4825766384601593,0.23670314252376556,0.2779102921485901
0,2025-03-23T00:04:36.493816,Mass,0.0,0.0,0.0,1.0,0,0,0.23481719195842743,0.11365807801485062,0.11628896743059158
0,2025-03-23T00:04:36.493816,No Finding,0.0,0.0,0.0,1.0,0,0,1.11850905418396,0.10674617439508438,0.12513655424118042
0,2025-03-23T00:04:36.493816,Nodule,0.0,0.0,0.0,1.0,0,0,0.2364930957555771,0.09370910376310349,0.09643982350826263
0,2025-03-23T00:04:36.493816,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.16143257915973663,0.07861930131912231,0.08203135430812836
0,2025-03-23T00:04:36.493816,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.10785597562789917,0.07036852836608887,0.07908979058265686
0,2025-03-23T00:04:36.493816,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.2024725377559662,0.08282950520515442,0.10377654433250427
1,2025-03-23T00:43:23.864494,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.33539560437202454,0.10886428505182266,0.12960577011108398
1,2025-03-23T00:43:23.864494,Cardiomegaly,0.0,0.0,0.0,1.0,0,0,0.18359063565731049,0.12806561589241028,0.1691107153892517
1,2025-03-23T00:43:23.864494,Consolidation,0.0,0.0,0.0,1.0,0,0,0.18771645426750183,0.09206420928239822,0.13211853802204132
1,2025-03-23T00:43:23.864494,Edema,0.0,0.0,0.005977519329478266,0.9940224806705217,0,3,0.13451287150382996,0.08832096308469772,0.21337474882602692
1,2025-03-23T00:43:23.864494,Effusion,0.0,0.0,0.0006497303618998116,0.9993502696381001,0,0,0.3500717282295227,0.15037015080451965,0.2196984589099884
1,2025-03-23T00:43:23.864494,Emphysema,0.0,0.0,0.0,1.0,0,0,0.1443721354007721,0.08249522000551224,0.08690012246370316
1,2025-03-23T00:43:23.864494,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.15906672179698944,0.11853713542222977,0.14535492658615112
1,2025-03-23T00:43:23.864494,Hernia,0.0,0.0,0.0,1.0,0,0,0.08563078194856644,0.07569193840026855,0.07793623208999634
1,2025-03-23T00:43:23.864494,Infiltration,0.0,0.0,0.03229159898642064,0.9677084010135794,0,1,0.4741854667663574,0.2137397974729538,0.25337061285972595
1,2025-03-23T00:43:23.864494,Mass,0.0,0.0,0.0,1.0,0,0,0.23684190213680267,0.11619258671998978,0.11703991889953613
1,2025-03-23T00:43:23.864494,No Finding,0.0,0.0,0.0,1.0,0,0,1.1661243438720703,0.09345871210098267,0.11270185559988022
1,2025-03-23T00:43:23.864494,Nodule,0.0,0.0,0.0,1.0,0,0,0.24634099006652832,0.11273906379938126,0.11529695987701416
1,2025-03-23T00:43:23.864494,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.17828626930713654,0.10226073116064072,0.10632017999887466
1,2025-03-23T00:43:23.864494,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.09211398661136627,0.05208655819296837,0.06004088371992111
1,2025-03-23T00:43:23.864494,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.210343599319458,0.09738940745592117,0.11577673256397247
2,2025-03-23T01:22:13.761649,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.33854690194129944,0.09721498936414719,0.11386637389659882
2,2025-03-23T01:22:13.761649,Cardiomegaly,0.0,0.0,0.0,1.0,0,0,0.1579810231924057,0.09814117103815079,0.12834134697914124
2,2025-03-23T01:22:13.761649,Consolidation,0.0,0.0,0.0,1.0,0,0,0.19308523833751678,0.10000348836183548,0.1351938545703888
2,2025-03-23T01:22:13.761649,Edema,0.0,0.0,0.00012994607237996233,0.9998700539276201,0,0,0.14491011202335358,0.10106531530618668,0.21148869395256042
2,2025-03-23T01:22:13.761649,Effusion,0.0,0.0,0.00038983821713988695,0.9996101617828601,0,0,0.354327917098999,0.1502756029367447,0.20667009055614471
2,2025-03-23T01:22:13.761649,Emphysema,0.0,0.0,0.0,1.0,0,0,0.15180069208145142,0.09179522097110748,0.09817996621131897
2,2025-03-23T01:22:13.761649,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.12493367493152618,0.08183546364307404,0.10015860199928284
2,2025-03-23T01:22:13.761649,Hernia,0.0,0.0,0.00025989214475992465,0.99974010785524,0,0,0.05311810225248337,0.04455365240573883,0.06103537231683731
2,2025-03-23T01:22:13.761649,Infiltration,0.0,0.0,0.0,1.0,0,0,0.4719929099082947,0.17693020403385162,0.19910770654678345
2,2025-03-23T01:22:13.761649,Mass,0.0,0.0,0.0,1.0,0,0,0.25298479199409485,0.13938826322555542,0.13914333283901215
2,2025-03-23T01:22:13.761649,No Finding,0.0,0.0,0.0,1.0,0,0,1.2169640064239502,0.08350513130426407,0.10042725503444672
2,2025-03-23T01:22:13.761649,Nodule,0.0,0.0,0.0,1.0,0,0,0.2414240837097168,0.10235391557216644,0.10471124947071075
2,2025-03-23T01:22:13.761649,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.15554383397102356,0.06713752448558807,0.0700966939330101
2,2025-03-23T01:22:13.761649,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.084784135222435,0.042395129799842834,0.04730774089694023
2,2025-03-23T01:22:13.761649,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.23181268572807312,0.13147851824760437,0.159448504447937
3,2025-03-23T02:02:14.016892,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.33746328949928284,0.09802866727113724,0.11493438482284546
3,2025-03-23T02:02:14.016892,Cardiomegaly,0.0,0.0,0.0,1.0,0,0,0.1487274318933487,0.08836808800697327,0.12434990704059601
3,2025-03-23T02:02:14.016892,Consolidation,0.0,0.0,0.0,1.0,0,0,0.18691249191761017,0.09243997186422348,0.13624797761440277
3,2025-03-23T02:02:14.016892,Edema,0.0,0.0,0.006237411474238191,0.9937625885257618,1,2,0.1550789624452591,0.11100110411643982,0.2432960718870163
3,2025-03-23T02:02:14.016892,Effusion,0.0,0.0,0.006042492365668247,0.9939575076343318,0,0,0.3440488576889038,0.1531275361776352,0.24115927517414093
3,2025-03-23T02:02:14.016892,Emphysema,0.0,0.0,0.0,1.0,0,0,0.16173788905143738,0.10334434360265732,0.10916221141815186
3,2025-03-23T02:02:14.016892,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.12478122860193253,0.08198586851358414,0.09832237660884857
3,2025-03-23T02:02:14.016892,Hernia,0.0,0.00025989214475992465,0.000844649470469755,0.9988954583847703,1,7,0.053543321788311005,0.04540444537997246,0.17582222819328308
3,2025-03-23T02:02:14.016892,Infiltration,0.0,0.0,0.01643817815606523,0.9835618218439348,0,1,0.47955626249313354,0.24371173977851868,0.2800136208534241
3,2025-03-23T02:02:14.016892,Mass,0.0,0.0,0.0,1.0,0,0,0.22706110775470734,0.09798852354288101,0.09907115250825882
3,2025-03-23T02:02:14.016892,No Finding,0.0,0.0,0.0,1.0,0,0,1.1473183631896973,0.09288966655731201,0.1197674423456192
3,2025-03-23T02:02:14.016892,Nodule,0.0,0.0,0.0,1.0,0,0,0.24626611173152924,0.11135152727365494,0.1138673797249794
3,2025-03-23T02:02:14.016892,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.16283826529979706,0.07925087213516235,0.08196748048067093
3,2025-03-23T02:02:14.016892,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.10252724587917328,0.06517896056175232,0.0768786370754242
3,2025-03-23T02:02:14.016892,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.2282906472682953,0.12576031684875488,0.1508149355649948
4,2025-03-23T02:41:57.624546,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.33317455649375916,0.11859023571014404,0.14725132286548615
4,2025-03-23T02:41:57.624546,Cardiomegaly,0.0,0.0006497303618998116,0.009810928464687155,0.989539341173413,13,37,0.15941695868968964,0.10540416091680527,0.22684679925441742
4,2025-03-23T02:41:57.624546,Consolidation,0.0,0.0,0.0,1.0,0,0,0.1937660574913025,0.10339594632387161,0.16195279359817505
4,2025-03-23T02:41:57.624546,Edema,0.0,0.0,0.02455980767981288,0.9754401923201871,7,44,0.1424645483493805,0.0961187556385994,0.28974390029907227
4,2025-03-23T02:41:57.624546,Effusion,0.0,0.0,0.026508998765512312,0.9734910012344877,3,3,0.33489131927490234,0.1456722766160965,0.2592572569847107
4,2025-03-23T02:41:57.624546,Emphysema,0.0,0.0,0.0,1.0,0,0,0.13013412058353424,0.06489042937755585,0.07855400443077087
4,2025-03-23T02:41:57.624546,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.11209744960069656,0.06673282384872437,0.08382229506969452
4,2025-03-23T02:41:57.624546,Hernia,0.002858813592359171,0.010200766681827041,0.01747774673510493,0.9694626729907089,7,301,0.09039005637168884,0.05400855094194412,0.6469947099685669
4,2025-03-23T02:41:57.624546,Infiltration,0.0,6.497303618998116e-05,0.08258072899746605,0.9173542979663439,14,26,0.4727518558502197,0.22341112792491913,0.2763948142528534
4,2025-03-23T02:41:57.624546,Mass,0.0,0.0,0.0,1.0,0,0,0.23115785419940948,0.10474298149347305,0.1070621982216835
4,2025-03-23T02:41:57.624546,No Finding,0.0,0.0,6.497303618998116e-05,0.99993502696381,0,0,1.1358566284179688,0.09406638890504837,0.13090327382087708
4,2025-03-23T02:41:57.624546,Nodule,0.0,0.0,0.0,1.0,0,0,0.24610663950443268,0.1073157787322998,0.11050248146057129
