model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc
DenseNet121_v2,Atelectasis,2025-03-24 07:29:38,0.8878074102913504,0.38095238095238093,0.009307737056428156,0.018171493469619535,0.728051411787319
DenseNet121_v2,Cardiomegaly,2025-03-24 07:29:38,0.8472519628836546,0.10468431771894093,0.6222760290556901,0.1792189679218968,0.8385006620737486
DenseNet121_v2,Consolidation,2025-03-24 07:29:38,0.9554214522094607,0.0,0.0,0.0,0.7344821078538956
DenseNet121_v2,Edema,2025-03-24 07:29:38,0.9532801245863345,0.15,0.23684210526315788,0.1836734693877551,0.8412053093780307
DenseNet121_v2,Effusion,2025-03-24 07:29:38,0.878009214197651,0.562953995157385,0.234375,0.3309608540925267,0.8173366000019219
DenseNet121_v2,Emphysema,2025-03-24 07:29:38,0.9754720654078256,0.4583333333333333,0.02925531914893617,0.055,0.786350908164637
DenseNet121_v2,Fibrosis,2025-03-24 07:29:38,0.9534099020180391,0.06367041198501873,0.1349206349206349,0.08651399491094147,0.6731191696064048
DenseNet121_v2,Hernia,2025-03-24 07:29:38,0.994808902731815,0.18055555555555555,0.38235294117647056,0.24528301886792453,0.7917114559942465
DenseNet121_v2,Infiltration,2025-03-24 07:29:38,0.8083187333722666,0.35135135135135137,0.004417261297995243,0.0087248322147651,0.6405420642730542
DenseNet121_v2,Mass,2025-03-24 07:29:38,0.944065926935306,0.4782608695652174,0.012775842044134728,0.024886877828054297,0.7335602731579599
DenseNet121_v2,No Finding,2025-03-24 07:29:38,0.5619362792810331,0.7963190184049079,0.16820007775042115,0.2777361720338076,0.7127377771888241
DenseNet121_v2,Nodule,2025-03-24 07:29:38,0.9388099409512686,0.0,0.0,0.0,0.5957062223252925
DenseNet121_v2,Pleural_Thickening,2025-03-24 07:29:38,0.9672960872104341,0.3333333333333333,0.0019880715705765406,0.003952569169960474,0.733463453248846
DenseNet121_v2,Pneumonia,2025-03-24 07:29:38,0.9863733696710142,0.0,0.0,0.0,0.5908373822524207
DenseNet121_v2,Pneumothorax,2025-03-24 07:29:38,0.944065926935306,0.36727272727272725,0.12801013941698353,0.18984962406015038,0.7887369224525643
