model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
DenseNetV6_3,Atelectasis,2025-06-20 18:27:36,0.8534762833008447,0.2935285053929122,0.22164048865619546,0.2525687769307259,0.7267618163380624,381,0.024756335282651074,917,1338,12754
DenseNetV6_3,Cardiomegaly,2025-06-20 18:27:36,0.9622482131254061,0.3204301075268817,0.35990338164251207,0.3390216154721274,0.8574169556959411,149,0.009681611435997401,316,265,14660
DenseNetV6_3,Consolidation,2025-06-20 18:27:36,0.930019493177388,0.14928057553956833,0.12081513828238719,0.1335478680611424,0.7421649286637182,83,0.0053931124106562705,473,604,14230
DenseNetV6_3,Edema,2025-06-20 18:27:36,0.9647823261858349,0.17320261437908496,0.15497076023391812,0.16358024691358025,0.8258918439550942,53,0.003443794671864847,253,289,14795
DenseNetV6_3,Effusion,2025-06-20 18:27:36,0.8562703053931124,0.4454022988505747,0.46875,0.4567779960707269,0.823367279125139,930,0.06042884990253411,1158,1054,12248
DenseNetV6_3,Emphysema,2025-06-20 18:27:36,0.9687459389213775,0.2908366533864542,0.19414893617021275,0.23285486443381181,0.8068127549039338,73,0.0047433398310591296,178,303,14836
DenseNetV6_3,Fibrosis,2025-06-20 18:27:36,0.9788174139051332,0.1574074074074074,0.06746031746031746,0.09444444444444444,0.6753154051509185,17,0.0011046133853151398,91,235,15047
DenseNetV6_3,Hernia,2025-06-20 18:27:36,0.9978557504873294,0.5263157894736842,0.29411764705882354,0.37735849056603776,0.8721557390864655,10,0.000649772579597141,9,24,15347
DenseNetV6_3,Infiltration,2025-06-20 18:27:36,0.7883040935672515,0.381169324221716,0.1704584040747029,0.23557015485687471,0.63739362533006,502,0.032618583495776475,815,2443,11630
DenseNetV6_3,Mass,2025-06-20 18:27:36,0.9317738791423001,0.3157894736842105,0.18815331010452963,0.23580786026200873,0.7494939233631739,162,0.010526315789473684,351,699,14178
DenseNetV6_3,Nodule,2025-06-20 18:27:36,0.9169590643274854,0.14705882352941177,0.07430997876857749,0.09873060648801128,0.609833118491558,70,0.004548408057179987,406,872,14042
DenseNetV6_3,Pleural_Thickening,2025-06-20 18:27:36,0.9524366471734893,0.13225806451612904,0.08134920634920635,0.10073710073710074,0.7180021203474448,41,0.002664067576348278,269,463,14617
DenseNetV6_3,Pneumonia,2025-06-20 18:27:36,0.9836907082521118,0.023809523809523808,0.004739336492890996,0.007905138339920948,0.6802927404380397,1,6.49772579597141e-05,41,210,15138
DenseNetV6_3,Pneumothorax,2025-06-20 18:27:36,0.9226120857699805,0.3005952380952381,0.3840304182509506,0.337228714524207,0.8156184763982605,303,0.019688109161793373,705,486,13896
