epoch,timestamp,class_name,high_confidence_ratio,medium_confidence_ratio,uncertain_ratio,low_confidence_ratio,true_positives,false_positives,loss_contribution,avg_confidence_correct,avg_confidence_incorrect
0,2025-03-20T15:30:41.109737,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.3413449227809906,0.10005141794681549,0.11158176511526108
0,2025-03-20T15:30:41.109737,Cardiomegaly,0.0,0.0,0.0,1.0,0,0,0.14643894135951996,0.08150838315486908,0.0958356261253357
0,2025-03-20T15:30:41.109737,Consolidation,0.0,0.0,0.0,1.0,0,0,0.18866316974163055,0.09069135785102844,0.11998268216848373
0,2025-03-20T15:30:41.109737,Edema,0.0,0.0,0.0,1.0,0,0,0.1311819702386856,0.08361512422561646,0.14991074800491333
0,2025-03-20T15:30:41.109737,Effusion,0.0,0.0,0.0,1.0,0,0,0.3689724802970886,0.17104120552539825,0.21131740510463715
0,2025-03-20T15:30:41.109737,Emphysema,0.0,0.0,0.0,1.0,0,0,0.14639148116111755,0.08501392602920532,0.08965713530778885
0,2025-03-20T15:30:41.109737,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.14247404038906097,0.10141570121049881,0.11384723335504532
0,2025-03-20T15:30:41.109737,Hernia,0.0,0.0,0.0,1.0,0,0,0.04870883747935295,0.04102650657296181,0.04803206026554108
0,2025-03-20T15:30:41.109737,Infiltration,0.0,0.0,0.0011045416152296796,0.9988954583847703,0,0,0.47878167033195496,0.23004676401615143,0.25568637251853943
0,2025-03-20T15:30:41.109737,Mass,0.0,0.0,0.0,1.0,0,0,0.22694621980190277,0.09472925215959549,0.09393560141324997
0,2025-03-20T15:30:41.109737,No Finding,0.0,0.0,0.0,1.0,0,0,1.2338770627975464,0.08377871662378311,0.09568294882774353
0,2025-03-20T15:30:41.109737,Nodule,0.0,0.0,0.0,1.0,0,0,0.24016976356506348,0.10080613195896149,0.10317395627498627
0,2025-03-20T15:30:41.109737,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.16709846258163452,0.08572735637426376,0.08897395431995392
0,2025-03-20T15:30:41.109737,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.09546972811222076,0.05561089515686035,0.05856221541762352
0,2025-03-20T15:30:41.109737,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.21746580302715302,0.10806763917207718,0.12552618980407715
1,2025-03-20T16:14:19.517843,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.3383520245552063,0.10839211940765381,0.1251959651708603
1,2025-03-20T16:14:19.517843,Cardiomegaly,0.0,0.0,0.0,1.0,0,0,0.14367379248142242,0.08053825795650482,0.10353892296552658
1,2025-03-20T16:14:19.517843,Consolidation,0.0,0.0,0.0,1.0,0,0,0.19931018352508545,0.10965214669704437,0.1531497985124588
1,2025-03-20T16:14:19.517843,Edema,0.0,0.00038983821713988695,0.021636021051263724,0.9779741407315964,7,55,0.1789284497499466,0.13202176988124847,0.2978530526161194
1,2025-03-20T16:14:19.517843,Effusion,0.0,0.0,0.0,1.0,0,0,0.34739673137664795,0.11709818243980408,0.16951511800289154
1,2025-03-20T16:14:19.517843,Emphysema,0.0,0.0,0.0,1.0,0,0,0.1503734290599823,0.08975736796855927,0.09484191983938217
1,2025-03-20T16:14:19.517843,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.11702043563127518,0.0732438713312149,0.08506971597671509
1,2025-03-20T16:14:19.517843,Hernia,0.0,0.0,0.0,1.0,0,0,0.06866351515054703,0.060338277369737625,0.06946556270122528
1,2025-03-20T16:14:19.517843,Infiltration,0.0,0.0,0.0,1.0,0,0,0.4725952744483948,0.21341803669929504,0.24356229603290558
1,2025-03-20T16:14:19.517843,Mass,0.0,0.0,0.0,1.0,0,0,0.22868037223815918,0.09733255952596664,0.09678332507610321
1,2025-03-20T16:14:19.517843,No Finding,0.0,0.0,0.0,1.0,0,0,1.1084669828414917,0.10641554743051529,0.12751969695091248
1,2025-03-20T16:14:19.517843,Nodule,0.0,0.0,0.0,1.0,0,0,0.24644918739795685,0.11272796988487244,0.11546363681554794
1,2025-03-20T16:14:19.517843,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.15737178921699524,0.07155205309391022,0.07511167973279953
1,2025-03-20T16:14:19.517843,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.09537173807621002,0.05589427426457405,0.061292920261621475
1,2025-03-20T16:14:19.517843,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.20677070319652557,0.0884857252240181,0.10265122354030609
2,2025-03-21T10:25:55.136115,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.339337557554245,0.11735499650239944,0.13412046432495117
2,2025-03-21T10:25:55.136115,Cardiomegaly,0.0,0.0,0.0,1.0,0,0,0.1517459601163864,0.08897551894187927,0.12513867020606995
2,2025-03-21T10:25:55.136115,Consolidation,0.0,0.0,0.0,1.0,0,0,0.18556004762649536,0.061814893037080765,0.08587765693664551
2,2025-03-21T10:25:55.136115,Edema,0.0,0.003703463062828926,0.02423494249886297,0.9720615944383081,17,141,0.15969106554985046,0.10743004083633423,0.3349611461162567
