model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc
Simplified_DenseNet_v4,Atelectasis,2025-03-09 12:40:35,0.8888744644943528,0.0,0.0,0.0,0.7016473592022702
Simplified_DenseNet_v4,Cardiomegaly,2025-03-09 12:40:35,0.9621576009347008,0.2607449856733524,0.21875,0.2379084967320261,0.8274210852106532
Simplified_DenseNet_v4,Consolidation,2025-03-09 12:40:35,0.9565753602492536,0.0,0.0,0.0,0.7465248437147056
Simplified_DenseNet_v4,Edema,2025-03-09 12:40:35,0.9774113981565624,0.2307692307692307,0.0087976539589442,0.0169491525423728,0.8161598858514375
Simplified_DenseNet_v4,Effusion,2025-03-09 12:40:35,0.8728417499675452,0.6153846153846154,0.0121951219512195,0.0239162929745889,0.7789760063380512
Simplified_DenseNet_v4,Emphysema,2025-03-09 12:40:35,0.9753991951187848,0.0,0.0,0.0,0.7090914454246209
Simplified_DenseNet_v4,Fibrosis,2025-03-09 12:40:35,0.9823445410878878,0.0,0.0,0.0,0.6452312770621662
Simplified_DenseNet_v4,Hernia,2025-03-09 12:40:35,0.9833181877190704,0.0172413793103448,0.1212121212121212,0.030188679245283,0.6815175760729653
Simplified_DenseNet_v4,Infiltration,2025-03-09 12:40:35,0.8102038166947942,0.3333333333333333,0.0003421142661648,0.0006835269993164,0.6382462838478462
Simplified_DenseNet_v4,Mass,2025-03-09 12:40:35,0.9443723224717644,0.0,0.0,0.0,0.6468579643105226
Simplified_DenseNet_v4,No Finding,2025-03-09 12:40:35,0.4961054134752694,0.0,0.0,0.0,0.6816817965985619
Simplified_DenseNet_v4,Nodule,2025-03-09 12:40:35,0.9402180968453848,0.0,0.0,0.0,0.5286279527625456
Simplified_DenseNet_v4,Pleural_Thickening,2025-03-09 12:40:35,0.9672854731922628,0.0,0.0,0.0,0.6789444343254234
Simplified_DenseNet_v4,Pneumonia,2025-03-09 12:40:35,0.9850058418797872,0.0,0.0,0.0,0.6373473972485505
