model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
DenseNetV1_3,Atelectasis,2025-04-24 12:44:39,0.8455490578297595,0.2909783989834816,0.266433973240256,0.27816580625569387,0.7024386214918703,458,0.029759584145549058,1116,1261,12555
DenseNetV1_3,Cardiomegaly,2025-04-24 12:44:39,0.9671215074723847,0.367816091954023,0.30917874396135264,0.3359580052493438,0.8494404251310953,128,0.008317089018843404,220,286,14756
DenseNetV1_3,Consolidation,2025-04-24 12:44:39,0.9307992202729045,0.17073170731707318,0.14264919941775836,0.15543219666931007,0.7120723463836758,98,0.006367771280051982,476,589,14227
DenseNetV1_3,Edema,2025-04-24 12:44:39,0.9693957115009747,0.2054794520547945,0.13157894736842105,0.16042780748663102,0.8134016954711784,45,0.0029239766081871343,174,297,14874
DenseNetV1_3,Effusion,2025-04-24 12:44:39,0.8611435997400909,0.4575235980011105,0.4153225806451613,0.43540290620871863,0.8224711048074285,824,0.05354126055880442,977,1160,12429
DenseNetV1_3,Emphysema,2025-04-24 12:44:39,0.969980506822612,0.3177966101694915,0.19946808510638298,0.24509803921568626,0.8102719376808596,75,0.004873294346978557,161,301,14853
DenseNetV1_3,Fibrosis,2025-04-24 12:44:39,0.9791423001949318,0.1368421052631579,0.051587301587301584,0.07492795389048991,0.6439670376451986,13,0.0008447043534762833,82,239,15056
DenseNetV1_3,Hernia,2025-04-24 12:44:39,0.9979207277452892,0.6,0.17647058823529413,0.2727272727272727,0.8118095245391723,6,0.0003898635477582846,4,28,15352
DenseNetV1_3,Infiltration,2025-04-24 12:44:39,0.7593892137751787,0.3210576015108593,0.23089983022071306,0.26861544538810983,0.6179151594690663,680,0.044184535412605586,1438,2265,11007
DenseNetV1_3,Mass,2025-04-24 12:44:39,0.928849902534113,0.31006493506493504,0.2218350754936121,0.25863236289776576,0.7337392978071252,191,0.012410656270305393,425,670,14104
DenseNetV1_3,No Finding,2025-04-24 12:44:39,0.663417803768681,0.6931055521659548,0.5892116182572614,0.6369498177740398,0.7176332470095622,4544,0.29525666016894087,2012,3168,5666
DenseNetV1_3,Nodule,2025-04-24 12:44:39,0.9244964262508122,0.18023255813953487,0.06581740976645435,0.09642301710730948,0.6150719808117786,62,0.004028589993502274,282,880,14166
DenseNetV1_3,Pleural_Thickening,2025-04-24 12:44:39,0.9543209876543209,0.13818181818181818,0.07539682539682539,0.0975609756097561,0.6803192357152454,38,0.0024691358024691358,237,466,14649
DenseNetV1_3,Pneumonia,2025-04-24 12:44:39,0.9821312540610786,0.05555555555555555,0.018957345971563982,0.028268551236749116,0.6626559705055219,4,0.0002599090318388564,68,207,15111
DenseNetV1_3,Pneumothorax,2025-04-24 12:44:39,0.9404158544509422,0.3933333333333333,0.2991128010139417,0.33981281497480204,0.8101194346724694,236,0.015334632878492528,364,553,14237
