model_name,class_name,timestamp,accuracy,precision,recall,f1_score,auc,true_positives,true_positives_rate,false_positives,false_negatives,true_negatives
DenseNetV7_1,Atelectasis,2025-06-22 09:23:12,0.8736842105263158,0.3381294964028777,0.13670738801628854,0.19469759734879868,0.7264596093461874,235,0.015269655620532813,460,1484,13211
DenseNetV7_1,Cardiomegaly,2025-06-22 09:23:12,0.9634827810266406,0.33482142857142855,0.36231884057971014,0.3480278422273782,0.8620952945001857,150,0.009746588693957114,298,264,14678
DenseNetV7_1,Consolidation,2025-06-22 09:23:12,0.930214424951267,0.15508021390374332,0.12663755458515283,0.13942307692307693,0.7411598262779155,87,0.005653021442495127,474,600,14229
DenseNetV7_1,Edema,2025-06-22 09:23:12,0.958414554905783,0.1550925925925926,0.195906432748538,0.1731266149870801,0.8469861355941688,67,0.004353476283300845,365,275,14683
DenseNetV7_1,Effusion,2025-06-22 09:23:12,0.8577647823261858,0.4545857332742579,0.5171370967741935,0.48384814902145723,0.8375365598215532,1026,0.06666666666666667,1231,958,12175
DenseNetV7_1,Emphysema,2025-06-22 09:23:12,0.9747238466536712,0.43564356435643564,0.11702127659574468,0.18448637316561844,0.8126511886778014,44,0.0028589993502274205,57,332,14957
DenseNetV7_1,Fibrosis,2025-06-22 09:23:12,0.9762833008447044,0.09929078014184398,0.05555555555555555,0.07124681933842239,0.7196029334356723,14,0.0009096816114359974,127,238,15011
DenseNetV7_1,Hernia,2025-06-22 09:23:12,0.9976608187134502,0.4583333333333333,0.3235294117647059,0.3793103448275862,0.8684323429814749,11,0.0007147498375568551,13,23,15343
DenseNetV7_1,Infiltration,2025-06-22 09:23:12,0.8021442495126706,0.40671641791044777,0.07402376910016978,0.12525136455041655,0.6494936702816672,218,0.014165042235217674,318,2727,12127
DenseNetV7_1,Mass,2025-06-22 09:23:12,0.9389213775178687,0.37216828478964403,0.13356562137049943,0.19658119658119658,0.7342375603632736,115,0.007472384665367121,194,746,14335
DenseNetV7_1,Nodule,2025-06-22 09:23:12,0.9371669915529565,0.20930232558139536,0.009554140127388535,0.018274111675126905,0.5970170791863874,9,0.0005847953216374269,34,933,14414
DenseNetV7_1,Pleural_Thickening,2025-06-22 09:23:12,0.9604288499025341,0.1476510067114094,0.04365079365079365,0.06738131699846861,0.7145829467977796,22,0.0014294996751137103,127,482,14759
DenseNetV7_1,Pneumonia,2025-06-22 09:23:12,0.9830409356725146,0.037037037037037035,0.009478672985781991,0.01509433962264151,0.647043542634514,2,0.0001299545159194282,52,209,15127
DenseNetV7_1,Pneumothorax,2025-06-22 09:23:12,0.8994801819363223,0.24933862433862433,0.47782002534854245,0.327683615819209,0.8155813676320761,377,0.024496426250812216,1135,412,13466
