epoch,timestamp,class_name,high_confidence_ratio,medium_confidence_ratio,uncertain_ratio,low_confidence_ratio,true_positives,false_positives,loss_contribution,avg_confidence_correct,avg_confidence_incorrect
0,2025-03-04T20:12:11.250739,Atelectasis,0.0,0.0,0.0,1.0,0,0,0.3447326719760895,0.10115658491849899,0.11188141256570816
0,2025-03-04T20:12:11.250739,Cardiomegaly,0.0,0.0,0.0,1.0,0,0,0.17831207811832428,0.1191914826631546,0.13880711793899536
0,2025-03-04T20:12:11.250739,Consolidation,0.0,0.0,0.0,1.0,0,0,0.18872667849063873,0.08769819140434265,0.11530989408493042
0,2025-03-04T20:12:11.250739,Edema,0.0,0.00032459101532069593,0.017203323811996882,0.9824720851726825,1,50,0.17283274233341217,0.12156804651021957,0.2604879140853882
0,2025-03-04T20:12:11.250739,Effusion,0.0,0.0,6.491820306413918e-05,0.9999350817969359,0,0,0.371612548828125,0.16437382996082306,0.21022050082683563
0,2025-03-04T20:12:11.250739,Emphysema,0.0,0.0,0.0,1.0,0,0,0.14262066781520844,0.08408334106206894,0.08695010840892792
0,2025-03-04T20:12:11.250739,Fibrosis,0.0,0.0,0.0,1.0,0,0,0.11881161481142044,0.07907730340957642,0.09810241311788559
0,2025-03-04T20:12:11.250739,Hernia,0.0,0.0,0.0,1.0,0,0,0.07275906950235367,0.06551432609558105,0.09586207568645477
0,2025-03-04T20:12:11.250739,Infiltration,0.00025967281225655674,0.020059724746819007,0.07822643469228771,0.9014541677486367,215,539,0.5007301568984985,0.21295933425426483,0.29734328389167786
0,2025-03-04T20:12:11.250739,Mass,0.0,0.0,0.0,1.0,0,0,0.2245965301990509,0.1011790856719017,0.10043461620807648
0,2025-03-04T20:12:11.250739,No Finding,0.0,0.0,0.0,1.0,0,0,1.237329363822937,0.08455679565668106,0.09717945009469986
0,2025-03-04T20:12:11.250739,Nodule,0.0,0.0,0.0,1.0,0,0,0.23457476496696472,0.08350872248411179,0.08732184767723083
0,2025-03-04T20:12:11.250739,Pleural_Thickening,0.0,0.0,0.0,1.0,0,0,0.1585707664489746,0.07322890311479568,0.07624110579490662
0,2025-03-04T20:12:11.250739,Pneumonia,0.0,0.0,0.0,1.0,0,0,0.08142611384391785,0.03476803004741669,0.03902948647737503
0,2025-03-04T20:12:11.250739,Pneumothorax,0.0,0.0,0.0,1.0,0,0,0.20952776074409485,0.08880738914012909,0.09939814358949661
